filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,spectral_centroid_mean,zero_crossing_rate,spectral_rolloff,label
disco.00095.au,0.5004415,2.7645268,-0.92824465,2.1194808,-0.28325424,0.9190036,-0.6412401,0.9128494,-0.60844076,0.7134245,-0.960524,0.2860337,-0.5004958,0.21176443,-0.29738113,0.26737165,-0.3643483,0.121327825,-0.55949444,-0.23130779,-0.32828823,-0.03439375,-0.24797967,0.008057403,-0.23496884,-0.22591251,-0.35036653,-0.12279056,-0.23155603,-0.017089035,-0.21214977,-0.21579048,-0.254955,-0.19071913,-0.10527277,-0.18026811,-0.11328208,-0.110570416,-0.08931956,-0.18387797,7.3446617,19.002,20.236166,15.821059,12.105484,11.335573,9.765555,8.221762,7.3078237,6.994894,5.4436407,3.7519207,1.4016329,1.7496864,0.34411296,2.6586587,4.8370266,6.2581077,5.1891847,0.30078605,-0.8087381,0.63327175,1.8758254,0.84712386,0.089418575,1.0731257,1.0830127,2.1427298,2.890259,2.7159138,4.6987243,7.5264335,2.8520825,5.839309,4.84283,2.2225168,4.7743726,4.113233,4.0721116,3.5594378,1.7525221,3.0605965,2.8687599,4.5092893,4.0603094,2.2193,0.29302028,-0.85411674,-2.412631,-2.830697,-3.6512787,-3.3709996,-1.7759112,-2.084525,-2.9638057,-3.4413624,-2.4307396,-3.3482356,-6.36436,-8.734536,-12.814001,-20.811852,-34.706703,-49.180298,2330.6768,0.11841572,2048.0603,3
disco.00096.au,1.4408816,3.1795545,-1.372166,2.3698707,-1.3499813,1.0425658,-0.9736052,0.8115258,-0.72110057,0.6729976,-0.6264467,0.41580114,-0.3193789,0.17607743,-0.24012771,0.13419361,-0.27153513,-0.0005968453,-0.33082926,-0.13112506,-0.37866578,-0.13625808,-0.23709421,-0.2513646,-0.11020065,-0.34712777,-0.30266038,-0.23215045,-0.28397956,-0.15709321,-0.1924306,-0.15802114,-0.14393084,-0.15218703,-0.18318693,-0.25857374,-0.16203941,-0.11189536,-0.0078082522,-0.099907584,15.144147,20.545551,17.91197,16.465532,11.102763,9.0772705,11.344584,12.047525,11.374746,11.425665,10.831501,9.931818,9.211178,8.207704,7.368307,6.03359,9.563122,8.124008,3.849996,5.6369457,5.698642,3.505034,5.139982,4.7559915,3.9469297,2.706598,4.783053,4.300302,4.161387,3.7556915,5.3459334,5.2355013,5.04035,5.8093467,5.274734,5.612843,5.7057595,5.847829,5.8702116,4.8822865,5.470518,6.852394,6.810198,8.144333,5.7167788,4.9371233,5.1974134,5.5882096,3.7103834,2.868503,0.42818534,0.37030405,2.2045693,2.4311793,0.010848881,-2.0989423,-3.637807,-5.183757,-8.38012,-13.014791,-19.701666,-28.58433,-38.867218,-54.221657,2338.4802,0.13473319,2592.1921,3
disco.00097.au,2.600017,2.5351338,-0.2095887,1.6379198,-0.56485337,1.3282506,-0.89474887,0.8062214,-0.8973681,0.46978003,-0.94863135,0.4910633,-0.7885398,0.48812196,-0.734121,0.29593858,-0.47110018,0.1809039,-0.5921687,-0.25819176,-0.423808,0.24342738,-0.4532537,-0.23844115,-0.328572,0.015934749,-0.30066308,-0.20314632,-0.5034683,-0.4496062,-0.36099574,-0.02249259,-0.24204823,-0.25603735,-0.095002554,0.0026336934,-0.24417809,-0.36693236,-0.117522545,-0.12986621,12.157828,20.058834,21.771389,20.282043,12.649267,15.778467,15.863841,12.181131,12.007712,9.971325,9.573021,10.73453,5.278855,4.6566854,3.8866026,8.706704,6.9111047,4.48243,6.1702614,8.852558,4.1978073,5.047131,6.614671,4.3452187,8.782544,9.492827,1.0267622,3.1078343,3.2956722,8.757851,6.714952,6.6252155,4.8512335,4.8270187,3.8943768,1.2491112,8.129946,7.307493,1.0793601,3.5322628,3.8297203,3.2405481,5.259663,3.0455396,4.6553025,2.2813766,4.4977183,4.402434,5.5230656,5.210529,6.5911803,3.426905,3.7854738,3.5571685,3.3139732,2.9984915,4.367101,4.3589478,2.7043545,1.6953297,-2.2692847,-11.4014015,-24.756315,-41.355606,2646.389,0.12078609,949.23047,3
disco.00098.au,3.0706232,3.1715984,-0.4697034,1.3524177,-1.1210691,0.65729356,-1.1974734,0.67456937,-1.1819289,0.66319084,-0.76026833,0.50388134,-0.78374183,-0.07143398,-0.6055495,0.2044117,-0.51772267,0.10632084,-0.32203066,-0.099909864,-0.460661,-0.041214716,-0.34517482,-0.047864642,-0.2613509,-0.12983981,-0.30084395,-0.046475917,-0.2328923,-0.10201885,-0.12299793,-0.019115465,-0.18038858,-0.05942409,-0.15982224,-0.2126573,-0.24471423,-0.12857446,-0.12995532,-0.04748862,5.940133,17.984627,19.345743,19.979433,20.359371,17.887339,17.818895,17.74481,17.26296,17.749395,14.450622,15.49697,16.103058,15.947614,13.384396,14.198537,14.249209,9.534628,7.6775184,8.10233,7.496231,7.8772216,9.790072,10.249593,8.500871,8.870049,8.0334215,7.0505834,7.267424,5.140555,5.718822,4.348957,5.610781,6.6051598,7.7752175,7.1123586,7.115592,7.4256287,6.141503,4.0443506,4.4278893,6.1405773,7.3191457,6.51401,5.538329,4.814416,3.8033478,3.142119,2.7198303,3.0991771,3.069431,3.3090231,3.8499012,4.5403605,4.5657477,5.009845,4.909669,3.6708844,1.6323746,-1.8841197,-7.485786,-15.634652,-28.14973,-45.8409,2274.5447,0.11287831,1142.1632,3
disco.00099.au,3.0706232,3.1715984,-0.4697034,1.3524177,-1.1210691,0.65729356,-1.1974734,0.67456937,-1.1819289,0.66319084,-0.76026833,0.50388134,-0.78374183,-0.07143398,-0.6055495,0.2044117,-0.51772267,0.10632084,-0.32203066,-0.099909864,-0.460661,-0.041214716,-0.34517482,-0.047864642,-0.2613509,-0.12983981,-0.30084395,-0.046475917,-0.2328923,-0.10201885,-0.12299793,-0.019115465,-0.18038858,-0.05942409,-0.15982224,-0.2126573,-0.24471423,-0.12857446,-0.12995532,-0.04748862,5.940133,17.984627,19.345743,19.979433,20.359371,17.887339,17.818895,17.74481,17.26296,17.749395,14.450622,15.49697,16.103058,15.947614,13.384396,14.198537,14.249209,9.534628,7.6775184,8.10233,7.496231,7.8772216,9.790072,10.249593,8.500871,8.870049,8.0334215,7.0505834,7.267424,5.140555,5.718822,4.348957,5.610781,6.6051598,7.7752175,7.1123586,7.115592,7.4256287,6.141503,4.0443506,4.4278893,6.1405773,7.3191457,6.51401,5.538329,4.814416,3.8033478,3.142119,2.7198303,3.0991771,3.069431,3.3090231,3.8499012,4.5403605,4.5657477,5.009845,4.909669,3.6708844,1.6323746,-1.8841197,-7.485786,-15.634652,-28.14973,-45.8409,2274.5447,0.11287831,1142.1632,3
hiphop.00000.au,2.968079,2.1523123,-1.4970403,0.96344525,-1.1349696,0.7722759,-1.0785284,0.7142249,-0.8672203,0.5789445,-0.6817083,0.3112747,-0.6428823,0.29274872,-0.46462488,0.20192912,-0.44035503,0.13804676,-0.3089679,0.05393248,-0.27709723,0.090233885,-0.12885143,0.05321333,-0.20187159,-0.0038188405,-0.14773956,0.0078863,-0.14819089,0.04483353,-0.13107407,-0.069263086,-0.18861717,-0.060817122,-0.1238015,-0.054052986,-0.15190674,-0.17056811,-0.1835365,-0.18587676,15.765767,11.345142,8.96744,10.21661,13.862527,12.863106,10.714648,11.588278,11.903253,10.69825,11.724045,12.272982,11.790118,11.086295,12.521541,11.299937,10.836933,13.229826,11.6303,10.282901,9.967089,9.868616,10.966883,10.169419,9.760868,10.166204,10.760178,10.215158,10.999115,10.854018,10.797453,8.8003645,8.487365,9.546774,8.879749,10.150981,8.80867,8.8946495,8.753995,8.553275,8.297714,7.8381658,6.9255977,7.7581973,6.6570563,5.7473645,6.431133,5.6750937,5.720241,5.858963,5.8737545,5.863105,5.6148252,5.8737035,5.0641522,3.7431595,4.4765534,3.348187,1.245485,-1.6026379,-7.0880327,-14.960549,-26.713097,-43.422874,2572.5173,0.14772034,2649.892,4
hiphop.00001.au,3.3192494,1.2799323,-0.5928714,2.1261334,0.15234269,1.0984503,-0.6365445,1.1935996,-0.48485866,0.6158887,-0.26735812,0.34738117,-0.36241707,0.36545396,-0.68451643,0.09356604,-0.48830613,-0.14771193,-0.33227965,0.12536478,-0.49270806,-0.0964798,-0.24466887,-0.23750302,-0.40436065,-0.33504248,-0.47610295,-0.4802888,-0.6031707,-0.45937216,-0.4302125,-0.21703686,-0.23748073,-0.25513762,-0.3264709,-0.27718788,-0.26604956,-0.27030596,-0.32724738,-0.28367057,23.06849,36.04049,32.838036,19.881678,15.417101,11.448514,13.710074,11.476947,6.5572205,2.9021153,7.5908613,9.90681,9.039923,6.026181,2.8124235,6.417178,4.6635256,2.8878284,3.936267,4.086329,7.5171375,5.485087,4.683655,5.0586367,6.1026382,6.176926,5.9884515,7.5731826,10.641413,9.675749,9.460646,10.582977,11.856073,12.903217,13.992648,13.782392,12.169956,11.297788,11.960183,13.334152,14.610652,13.502845,10.702203,8.013268,5.679923,5.468514,6.8889847,8.238106,9.640172,10.027302,9.276804,9.550378,10.261264,9.942213,8.940864,7.576118,6.536621,6.291067,5.547461,3.1964462,-1.2028267,-9.85467,-20.44693,-40.087517,2580.3699,0.09799093,1726.5281,4
hiphop.00002.au,-1.3378276,4.190603,0.39351004,1.4631943,-0.8278721,0.45373034,-0.92195415,0.6087328,-0.7646202,0.39538,-0.53495204,0.19708046,-0.3415546,0.084855266,-0.478794,0.08633459,-0.3180333,-0.026929447,-0.18580925,-0.03236434,-0.25689402,-0.11061952,-0.14699619,-0.17616625,-0.16383755,-0.084019236,-0.20965472,-0.09518636,-0.10815582,-0.103785746,-0.05904056,-0.14859647,-0.060951587,-0.08754942,-0.07934988,-0.09578457,-0.0028753588,-0.00091815565,-0.043870643,-0.06845732,8.2608595,15.265823,18.064241,19.590343,15.3176775,15.374657,15.347662,14.425207,14.004947,12.167482,11.696876,11.040774,9.005919,10.1707,7.340373,5.936763,3.6028032,3.6163266,1.104918,0.1089552,0.31984618,-0.5363957,-1.855698,-2.8359733,-3.5501423,-5.029535,-5.4490957,-5.024265,-5.7544713,-6.444032,-5.2910233,-5.182669,-5.89336,-5.632213,-5.216241,-5.0739756,-6.2108264,-6.9648643,-6.985301,-6.493961,-6.076951,-5.1545024,-5.7134423,-7.4656954,-9.49879,-9.524076,-9.385538,-9.405096,-10.144005,-9.903711,-9.376757,-7.7020636,-8.017092,-9.013169,-9.781745,-9.522246,-9.764536,-11.535957,-13.423145,-16.000801,-21.520004,-30.064842,-41.440334,-55.629673,1416.1744,0.058982614,612.5648,4
hiphop.00003.au,3.9951088,1.9433,-1.0957018,1.2429014,-0.5706162,0.8904694,-0.5209049,0.8836192,-0.45262754,0.39835474,-0.47323796,0.23933762,-0.5545533,0.24703054,-0.41960484,-0.05864352,-0.43516102,-0.22007884,-0.3983617,-0.13772511,-0.16599433,-0.026911967,-0.18163936,-0.22304948,-0.345688,-0.29001817,-0.2932759,-0.27834576,-0.2967088,-0.23218863,-0.22276759,-0.25822908,-0.24391131,-0.20027,-0.18134356,-0.19252644,-0.23240955,-0.25850034,-0.1948543,-0.18427251,19.310036,29.895302,27.04549,21.978207,20.193626,15.675133,16.1635,14.3060255,10.641103,10.751233,12.190196,14.790261,14.961196,13.606254,11.295385,11.437118,13.73649,15.45012,17.180298,16.23722,13.466179,12.079285,12.995859,12.98609,12.916388,13.362341,13.951254,11.882264,12.715458,14.533402,13.884523,13.179669,13.268331,13.355864,14.091621,13.949433,14.527692,13.844775,14.690525,13.957287,12.691973,11.781234,10.709292,10.351543,9.843115,9.72006,10.287859,10.844256,10.918955,10.562693,10.334393,9.416064,8.283845,7.7232203,7.2724066,7.180717,6.9274426,6.398812,4.6625395,0.7113202,-5.1206055,-14.16374,-25.52787,-40.393387,2341.9556,0.103723355,1566.062,4
hiphop.00004.au,0.77991927,2.0279605,-0.34733936,1.3281431,-0.19287984,1.072856,-0.48514208,0.5858444,-0.49980173,0.45710212,-0.37675864,0.23416631,-0.28659055,-0.062179003,-0.25359136,0.020755064,-0.2678692,0.09076863,-0.14168061,-0.047796767,-0.20266055,0.033612892,-0.23826429,-0.27540243,-0.21177997,-0.12275633,-0.11121098,-0.053471096,-0.14225575,-0.16123104,-0.3021243,-0.22035073,-0.25624907,-0.21418275,-0.25657496,-0.23496915,-0.20976773,-0.112213984,-0.13652362,-0.20751096,19.288332,23.3975,18.082909,13.627972,12.324009,12.887732,10.29255,7.467326,7.5363483,5.281994,5.1724243,2.5908818,2.2149959,6.393039,5.5786924,1.9688201,0.9969474,1.9001089,1.8472365,3.092739,3.1100373,1.0225056,3.241964,4.441267,6.033961,3.279504,3.1749272,4.1071053,3.6706164,3.3919477,4.530507,4.5730247,0.65621966,3.5319319,1.5852467,3.5816455,3.588233,2.4781606,0.7257803,-0.20525473,0.82478726,1.699163,2.3388674,2.449638,2.0299222,0.8271625,0.7827955,0.36894542,0.32428083,-0.08984512,-0.28769353,-0.17365186,1.5968169,2.2848167,1.712309,0.318043,-0.868912,-2.2225294,-4.1519623,-7.3317223,-11.959426,-18.508125,-27.567636,-43.265823,2181.9922,0.10026304,353.1323,4
hiphop.00005.au,4.906575,1.7012655,-0.49434656,1.513473,-0.8197185,0.8531525,-0.93872136,0.5598355,-0.6565983,0.39517218,-0.57267976,0.31682593,-0.48284543,0.17306066,-0.54383606,0.16969246,-0.41010472,-0.11291968,-0.46068263,-0.11662971,-0.35953027,-0.100291364,-0.2907607,-0.047004115,-0.4064892,-0.26175958,-0.31577942,-0.15200174,-0.2628576,-0.25615066,-0.39271253,-0.23881455,-0.2589047,-0.20286149,-0.3203893,-0.22458608,-0.20135705,-0.17239425,-0.29439005,-0.22093654,24.156223,30.705616,31.190336,25.498026,22.39102,23.133013,21.678076,20.61918,19.797663,20.30782,20.51844,19.817842,18.082853,16.633766,15.540778,15.3547945,14.271064,15.674601,15.594775,13.063955,11.955908,11.930745,13.126937,15.376571,14.405966,12.832113,12.368801,13.6131315,16.188927,11.748244,13.052587,15.327189,16.273834,15.935167,15.556497,14.939075,13.630392,13.282415,14.705355,15.070852,15.090179,14.909376,14.97944,15.103189,14.948059,15.267609,14.427716,14.597629,15.774905,16.70305,16.63826,15.778852,14.519621,13.934405,13.374486,13.002636,12.131843,10.571685,9.060705,5.639802,0.19567834,-7.8180103,-19.81611,-36.16794,2639.6575,0.12488133,1148.9631,4
hiphop.00006.au,3.4976127,1.3912994,-0.03619713,1.4626108,-0.36566252,0.9029355,-0.8264057,0.66620636,-0.5382981,0.46166474,-0.66440654,0.22422306,-0.60301435,0.054770947,-0.6172503,-0.024498709,-0.4162842,0.018011026,-0.36113688,0.026058288,-0.27373675,0.08102733,-0.38003236,-0.17369634,-0.421102,-0.33485362,-0.28941935,-0.21873918,-0.26685578,-0.119800754,-0.23086236,-0.22510125,-0.2289072,-0.15942334,-0.12572682,-0.1185445,-0.21780924,-0.18936062,-0.20853662,-0.15075792,19.964216,25.634487,25.219343,23.584957,20.098192,18.160257,17.940878,17.100136,13.637597,8.618414,9.229147,11.134805,12.149015,12.443232,11.281745,7.445608,7.558125,8.426543,8.674482,7.995131,5.183413,5.9746523,7.3407974,7.637452,6.6724043,7.39499,7.717636,7.283587,7.2921357,10.215201,10.610226,9.92529,10.403755,10.02732,9.765619,9.154505,8.907321,9.130375,9.062698,9.176324,8.666277,7.713499,9.219707,9.629207,9.541482,8.621846,8.622589,9.367632,11.478815,10.928457,9.494703,9.301151,10.123767,10.490006,11.267314,11.323522,9.445041,8.166174,7.756881,5.6567955,1.2041352,-6.089388,-19.30413,-34.018387,2689.8472,0.12842177,695.16455,4
hiphop.00007.au,3.7340877,2.8535955,-0.6127251,1.253517,-0.7288643,0.2963927,-0.9149016,0.78017235,-0.6162247,0.56265545,-0.41923824,0.26073208,-0.51259327,0.007915646,-0.6371709,-0.013018524,-0.2746025,0.023267195,-0.28293324,-0.13558872,-0.34671944,-0.13786769,-0.30090237,-0.20634577,-0.2855059,-0.17315114,-0.17959586,-0.07392411,-0.24726336,-0.25994366,-0.40331596,-0.32397437,-0.19708677,-0.09477402,-0.1968407,-0.15219815,-0.19906,-0.27586436,-0.29561508,-0.27452597,23.6058,28.190418,24.688236,22.328842,21.68461,20.33398,18.101385,18.284346,18.492249,15.533973,19.103357,19.021095,17.21695,18.08058,22.97225,19.960165,13.567345,13.151325,13.279587,11.410564,10.622877,9.35687,10.722246,13.504552,10.768724,7.4970145,9.43207,8.647105,9.4272175,10.245359,10.631638,10.947766,12.474893,10.810717,10.626409,12.756474,10.866661,11.09672,11.486585,11.32618,11.191672,8.968744,9.415087,8.708495,5.739166,5.01022,5.571513,4.9866924,5.6573367,5.1797395,5.393485,5.2758837,5.4371233,5.70067,4.6118484,5.6646366,4.3675046,4.1154633,2.4829931,-1.724013,-6.628114,-13.430489,-25.154593,-40.561264,1935.0079,0.078822374,666.898,4
hiphop.00008.au,2.096715,1.1589817,-1.0692635,1.7124143,-1.289572,0.73919684,-0.99210614,0.59191424,-0.77847713,0.7477139,-0.53785473,0.4761285,-0.34710455,0.3773204,-0.049511842,0.5326652,-0.2142527,0.086760975,-0.30985653,-0.16502103,-0.5163788,-0.15845224,-0.28915426,0.0082746465,-0.13543932,-0.03820029,-0.19155097,-0.08261212,-0.071376234,-0.03466513,-0.10795,-0.10737075,-0.13987613,-0.1029632,-0.12230385,-0.16092053,-0.16471365,-0.112804234,-0.100175746,-0.13815728,8.558709,13.754123,9.884584,7.7611065,6.3570614,3.7404766,4.075978,8.026041,12.062144,13.908643,11.524559,7.571063,4.9137444,4.7315526,5.711007,7.458951,9.146262,7.564048,4.1380258,3.394125,2.070327,3.3625727,4.193862,3.849271,3.5815125,4.509994,6.229037,7.033283,5.223965,4.8845935,4.9031143,4.9472814,5.375104,6.0813947,7.520279,7.484941,7.645362,7.406829,6.9731584,7.469134,8.560775,10.130063,10.780956,10.461358,10.371331,9.711934,8.44183,7.971389,8.082069,7.5018163,7.6120257,7.2543225,6.8000255,6.391947,7.2188597,5.9038153,4.889817,3.3453846,0.6527522,-2.5683732,-7.275844,-16.279818,-28.617111,-45.70368,2959.2766,0.17747694,1708.1282,4
hiphop.00009.au,2.4534197,2.6951509,-0.32679617,1.8848667,-0.66811305,1.1041968,-0.7017224,0.7025187,-0.7245721,0.48886907,-0.5474891,0.22342493,-0.5380478,0.095480405,-0.4726414,0.012863136,-0.3717095,-0.06802412,-0.34646952,-0.18200731,-0.37886208,-0.3049843,-0.43069813,-0.28751698,-0.18152235,-0.14438541,-0.16769907,-0.19638108,-0.21711057,-0.2403621,-0.24563901,-0.14626755,-0.19045822,-0.24292086,-0.22277209,-0.24128315,-0.23198287,-0.24240746,-0.19493958,-0.20500477,21.9447,26.371973,25.29773,24.036486,20.319387,17.50052,14.689148,13.630244,14.622773,14.121478,11.194374,9.502709,8.488596,9.034575,9.708341,10.027651,8.203914,5.631303,5.4696016,6.962578,7.423132,6.713724,5.4515433,5.6353054,6.64067,6.718205,6.438155,5.99705,5.9056535,5.3841033,5.533784,5.850534,5.7829866,5.6060143,4.893525,5.028274,6.4928875,6.5579376,5.9632506,5.8423777,6.8137245,6.4725466,6.0299525,6.235121,5.776942,5.2698455,5.4305468,4.899247,5.262155,5.50766,5.061273,3.9256546,5.0386004,4.408353,3.4544375,2.8811514,1.6467838,1.2067593,-1.1146592,-4.4008718,-10.636991,-18.857079,-30.404633,-46.12317,2112.5789,0.09859864,263.29922,4
hiphop.00010.au,3.6652398,2.6430075,-1.7008641,1.3600824,-0.7753343,1.4237063,-0.700291,0.5974494,-0.7693962,0.5265634,-0.66204435,0.17163682,-0.72419345,0.030558944,-0.50084436,0.08666236,-0.4665677,0.029343225,-0.3760952,-0.16423215,-0.494039,-0.19150369,-0.26840305,-0.07844142,-0.22639005,-0.16436289,-0.25093377,-0.118852824,-0.19148545,-0.14993915,-0.22545677,-0.20276298,-0.25129092,-0.12242253,-0.065763146,-0.1959101,-0.10721307,-0.13891348,-0.12217415,-0.1281291,12.098086,20.114582,21.404533,21.832218,18.984316,15.993903,14.973486,13.285495,11.450036,11.891844,11.236988,9.570908,8.534513,9.716965,11.886615,12.598438,12.4933405,12.58948,11.543838,10.933558,11.360258,12.815484,15.17202,15.1109,13.723012,14.071449,15.807085,16.019499,14.880727,14.320806,13.090784,11.415342,10.970756,11.063274,11.375813,10.692923,9.958821,10.109536,9.87466,9.140718,8.50776,9.910285,10.134942,9.119694,8.9228735,9.53992,8.759046,7.304747,8.070787,7.1626945,7.0543127,5.988547,6.5230513,5.9010105,4.2417684,3.2327583,2.3363142,1.5687038,-1.6029661,-4.098858,-9.261921,-17.288946,-30.37982,-47.976303,2272.9502,0.12572184,1332.196,4
hiphop.00011.au,3.4009492,2.93899,-0.492508,1.6289098,-0.6451662,0.64512056,-0.9520789,0.61702317,-0.87337047,0.495817,-0.8898708,0.10807322,-0.8156314,0.18614618,-0.48150027,0.11061518,-0.52369666,-0.09488669,-0.57575864,-0.35430828,-0.47707146,-0.0926862,-0.21650757,-0.04504364,-0.24609944,-0.21337649,-0.2730952,-0.09212895,-0.08681384,-0.12477817,-0.25053242,-0.16091329,-0.16623856,-0.1233311,-0.18633959,-0.14857829,-0.123989716,-0.08733206,-0.12067904,-0.19733267,11.960765,21.818321,25.1339,26.917608,25.63147,21.974901,19.785938,18.20477,18.32739,18.364573,18.009953,15.518627,12.218916,11.729176,11.525395,11.99619,14.208691,15.06282,12.871476,8.677169,6.8027153,6.818354,8.262857,9.573185,8.050714,6.9034195,7.7635055,10.496254,10.6525135,8.927718,9.318552,9.876197,8.853334,8.055508,8.677911,9.06119,9.941526,10.148857,9.070509,8.587991,8.321939,8.5377035,7.9418907,7.7675886,7.5775704,6.5458174,5.5580087,5.451344,4.772516,4.8114142,5.1133227,4.1591015,3.7835526,4.1994553,4.1152396,3.8926368,4.127723,3.8054168,2.765798,-0.70849115,-6.4928603,-15.3788595,-27.757425,-45.78046,2052.1917,0.09435828,747.7977,4
hiphop.00012.au,3.5820029,3.145129,-1.0838556,1.3399124,-1.0188297,0.7187134,-0.7325872,0.77521354,-0.6322708,0.6511015,-0.58578116,0.42420873,-0.6822288,0.28742898,-0.45998362,0.10540749,-0.37385952,0.004167472,-0.37732148,-0.39352348,-0.5538143,-0.21586053,-0.35833225,-0.2581079,-0.37264156,-0.24408138,-0.16883731,-0.08399727,-0.1313462,-0.17342174,-0.28636503,-0.30896655,-0.24251863,-0.13098387,-0.18936986,-0.22568448,-0.17108591,-0.22869188,-0.1624556,-0.18648201,18.142342,26.9576,26.986649,23.402319,20.621431,16.018427,12.889458,16.373293,18.00758,18.602892,18.649035,15.421139,12.670839,17.595686,18.393003,16.776123,17.056387,15.946623,14.743337,14.930488,10.121034,11.426018,13.673332,14.86523,11.8420105,9.847793,10.212697,11.799051,11.219386,11.984187,11.767882,9.505402,9.216427,8.798983,9.947182,11.568892,11.285862,10.407094,10.653492,10.218405,8.575307,8.874238,9.474617,8.961092,7.911328,7.326909,7.0150642,7.221926,6.310955,6.8026233,5.9111433,3.2834802,2.9463625,2.4419494,2.4333768,2.4850543,3.0370739,2.4866133,0.9722837,-3.0097737,-9.444525,-18.676155,-32.16702,-49.933865,1930.4816,0.08742706,854.7641,4
hiphop.00013.au,0.88137317,3.9984245,-1.6531,0.8004656,-0.53444934,0.24493042,-0.64154637,0.49394745,-0.44663873,0.15827632,-0.56451684,0.11919163,-0.3706809,0.034161612,-0.19909894,0.08875874,-0.15735464,0.21800344,0.10504015,0.19999316,-0.047330435,-0.12571315,-0.3758804,-0.5052445,-0.39980507,-0.08364214,-0.026046101,0.12285009,-0.07105218,-0.2099162,-0.2701638,-0.1795957,-0.049718633,0.0921701,-0.03441732,-0.1183577,-0.18778329,-0.102130026,-0.08570025,-0.117703535,12.120388,15.40685,15.8783655,14.083607,11.053489,14.524442,14.656573,20.055164,20.17091,11.926229,8.986074,8.577789,9.708722,16.648294,19.894518,15.551664,7.2614884,7.928756,13.471879,18.312119,14.168656,6.438355,8.3471155,10.954013,10.220375,6.0885005,8.391846,9.345807,7.283907,8.8711605,9.502949,8.2559595,7.753625,8.227836,8.539943,8.287117,7.6515026,5.648531,3.5238826,2.4329433,0.80387837,1.4344198,0.48298967,-1.4217848,-2.35381,-2.9943624,-3.6000226,-4.4341254,-7.450088,-8.418786,-8.25928,-8.260922,-9.040293,-9.787137,-10.922182,-11.288642,-11.928141,-12.823818,-14.658529,-18.010296,-23.47653,-31.248201,-41.90437,-52.892403,1742.905,0.09687528,1333.496,4
hiphop.00014.au,3.8565989,2.3415282,-1.3783092,2.1219087,-0.67675483,0.58198583,-0.936926,0.59543496,-0.8164981,0.15735658,-0.78613245,0.17085981,-0.5280035,0.14490615,-0.29337314,0.21696964,-0.31970856,-0.022998052,-0.34285992,-0.17019668,-0.37378582,-0.13405176,-0.19532165,-0.034496877,-0.26542094,-0.25368926,-0.3142553,-0.20062725,-0.19336395,-0.10946589,-0.19543582,-0.26515317,-0.18385048,-0.17860791,-0.21151048,-0.17558955,-0.22653839,-0.120098114,-0.1262742,-0.1582508,16.257032,23.554188,25.021465,22.15287,20.667877,21.585535,21.318007,21.748108,20.852396,18.666258,17.770296,13.732657,12.2931,10.8802395,10.009247,10.387355,13.961325,14.80602,11.643615,10.318882,9.185146,9.596197,11.937784,11.355492,8.676065,9.49298,11.096277,12.301348,12.203129,11.780994,13.213965,14.390241,14.816856,16.610117,17.735731,17.749529,16.817879,16.355652,15.966244,16.050636,14.92643,14.439202,14.169483,14.081672,14.082124,11.91088,10.478594,11.482888,9.943125,8.929575,8.8584,8.721558,7.2729154,5.8052177,5.499347,5.151717,3.152969,1.5055183,-0.4095048,-4.4277864,-10.153033,-18.868568,-31.369705,-49.453053,2361.498,0.1341285,2561.5588,4
